,followers,genres,href,id,name,popularity,uri
3697,"{'href': None, 'total': 13079}",['hollywood'],https://api.spotify.com/v1/artists/75caxjvX9NfZ9yZk5HbqEp,75caxjvX9NfZ9yZk5HbqEp,Brittany Snow,33,spotify:artist:75caxjvX9NfZ9yZk5HbqEp
3698,"{'href': None, 'total': 2507}",[],https://api.spotify.com/v1/artists/1RHbG28m5gaCOeIgaxEgLb,1RHbG28m5gaCOeIgaxEgLb,James Monroe Iglehart,66,spotify:artist:1RHbG28m5gaCOeIgaxEgLb
3699,"{'href': None, 'total': 800955}","['hollywood', 'movie tunes', 'post-teen pop']",https://api.spotify.com/v1/artists/6U1dBXJhC8gXFjamvFTmHg,6U1dBXJhC8gXFjamvFTmHg,Zac Efron,67,spotify:artist:6U1dBXJhC8gXFjamvFTmHg
3700,"{'href': None, 'total': 4793}",[],https://api.spotify.com/v1/artists/0bw7sLDsNQTScMpmsNFukJ,0bw7sLDsNQTScMpmsNFukJ,!llmind,30,spotify:artist:0bw7sLDsNQTScMpmsNFukJ
3701,"{'href': None, 'total': 17719}",['hollywood'],https://api.spotify.com/v1/artists/51cLPvmhBdl3qTsZCL32Yl,51cLPvmhBdl3qTsZCL32Yl,Nikki Blonsky,49,spotify:artist:51cLPvmhBdl3qTsZCL32Yl
3702,"{'href': None, 'total': 6864}",[],https://api.spotify.com/v1/artists/5bse9w1FhvHOjwC110JLe5,5bse9w1FhvHOjwC110JLe5,Company,39,spotify:artist:5bse9w1FhvHOjwC110JLe5
3703,"{'href': None, 'total': 5692}",['movie tunes'],https://api.spotify.com/v1/artists/3E0MPcbZSjfJ1HsnJKXkqd,3E0MPcbZSjfJ1HsnJKXkqd,Cheryl Freeman,56,spotify:artist:3E0MPcbZSjfJ1HsnJKXkqd
3704,"{'href': None, 'total': 9410}",['movie tunes'],https://api.spotify.com/v1/artists/4sZw3BLoQ9SniX4mcoh80b,4sZw3BLoQ9SniX4mcoh80b,Roger Bart,48,spotify:artist:4sZw3BLoQ9SniX4mcoh80b
3705,"{'href': None, 'total': 2622}",['movie tunes'],https://api.spotify.com/v1/artists/4V8U8U6LwsHGyRTLCt9t19,4V8U8U6LwsHGyRTLCt9t19,Rosie O'Donnell,38,spotify:artist:4V8U8U6LwsHGyRTLCt9t19
3706,"{'href': None, 'total': 990159}","['neo mellow', 'pastoral']",https://api.spotify.com/v1/artists/45lorWzrKLxfKlWpV7r9CN,45lorWzrKLxfKlWpV7r9CN,Ben Harper,59,spotify:artist:45lorWzrKLxfKlWpV7r9CN
3707,"{'href': None, 'total': 528799}","['new romantic', 'new wave pop', 'synthpop']",https://api.spotify.com/v1/artists/2aS6jYh7ysTL1ZUsHneNgM,2aS6jYh7ysTL1ZUsHneNgM,Berlin,60,spotify:artist:2aS6jYh7ysTL1ZUsHneNgM
3708,"{'href': None, 'total': 131302}","['disco', 'minneapolis sound', 'synthpop']",https://api.spotify.com/v1/artists/0lwRI7lvmlRY5DiA5Xa6wQ,0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,58,spotify:artist:0lwRI7lvmlRY5DiA5Xa6wQ
3709,"{'href': None, 'total': 157210}",['comic'],https://api.spotify.com/v1/artists/2LB9H0px4qWbCHg9Axzhga,2LB9H0px4qWbCHg9Axzhga,Adam Sandler,41,spotify:artist:2LB9H0px4qWbCHg9Axzhga
3710,"{'href': None, 'total': 11700350}","['europop', 'swedish pop']",https://api.spotify.com/v1/artists/0LcJLqbBmaGUft1e9Mm8HV,0LcJLqbBmaGUft1e9Mm8HV,ABBA,80,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV
3711,"{'href': None, 'total': 33696}","['bubblegum pop', 'classic uk pop']",https://api.spotify.com/v1/artists/09dDdtfi4mWLdC2BHOrIrl,09dDdtfi4mWLdC2BHOrIrl,Terry Jacks,47,spotify:artist:09dDdtfi4mWLdC2BHOrIrl
3712,"{'href': None, 'total': 1113385}","['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/4FtSnMlCVxCswABUmdhwpm,4FtSnMlCVxCswABUmdhwpm,Carly Simon,62,spotify:artist:4FtSnMlCVxCswABUmdhwpm
3713,"{'href': None, 'total': 1702653}","['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'soft rock']",https://api.spotify.com/v1/artists/35U9lQaRWSQISxQAB94Meo,35U9lQaRWSQISxQAB94Meo,America,67,spotify:artist:35U9lQaRWSQISxQAB94Meo
3714,"{'href': None, 'total': 5014230}","['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock', 'soft rock']",https://api.spotify.com/v1/artists/70cRZdQywnSFp9pnc2WTCE,70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,71,spotify:artist:70cRZdQywnSFp9pnc2WTCE
3715,"{'href': None, 'total': 234074}","['country rock', 'heartland rock']",https://api.spotify.com/v1/artists/7y70dch6JuuuNnwlsOQvwW,7y70dch6JuuuNnwlsOQvwW,Nitty Gritty Dirt Band,57,spotify:artist:7y70dch6JuuuNnwlsOQvwW
3716,"{'href': None, 'total': 363604}","['bubblegum pop', 'soft rock']",https://api.spotify.com/v1/artists/4HVmeVTQBgvTuvjB1JYwaf,4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,57,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf
3717,"{'href': None, 'total': 178090}","['easy listening', 'lounge']",https://api.spotify.com/v1/artists/09L3cUdx0hq6qn5bKuJJ4I,09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,55,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I
3718,"{'href': None, 'total': 253274}","['classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/1MXwwmS2JpmsHZhdMeOL2s,1MXwwmS2JpmsHZhdMeOL2s,Pure Prairie League,44,spotify:artist:1MXwwmS2JpmsHZhdMeOL2s
3719,"{'href': None, 'total': 686335}","['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",https://api.spotify.com/v1/artists/2rc78XDH9zuJP6bm78lU8Z,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,57,spotify:artist:2rc78XDH9zuJP6bm78lU8Z
3720,"{'href': None, 'total': 410498}","['adult standards', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/71lGEtP9qYXDsSXjfexTqO,71lGEtP9qYXDsSXjfexTqO,Sonny & Cher,51,spotify:artist:71lGEtP9qYXDsSXjfexTqO
3721,"{'href': None, 'total': 845918}","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']",https://api.spotify.com/v1/artists/5ujCegv1BRbEPTCwQqFk6t,5ujCegv1BRbEPTCwQqFk6t,John Fogerty,53,spotify:artist:5ujCegv1BRbEPTCwQqFk6t
3722,"{'href': None, 'total': 946158}","['baroque pop', 'british invasion', 'classic rock', 'folk rock', 'psychedelic rock']",https://api.spotify.com/v1/artists/2jgPkn6LuUazBoBk6vvjh5,2jgPkn6LuUazBoBk6vvjh5,The Zombies,59,spotify:artist:2jgPkn6LuUazBoBk6vvjh5
3723,"{'href': None, 'total': 223048}","['bubblegum pop', 'classic garage rock', 'country rock', 'folk rock', 'psychedelic rock', 'soft rock', 'sunshine pop']",https://api.spotify.com/v1/artists/2IU5UBup85LmAXh5U36DeC,2IU5UBup85LmAXh5U36DeC,The Grass Roots,45,spotify:artist:2IU5UBup85LmAXh5U36DeC
3724,"{'href': None, 'total': 1105191}",['album rock'],https://api.spotify.com/v1/artists/7dnB1wSxbYa8CejeVg98hz,7dnB1wSxbYa8CejeVg98hz,Meat Loaf,61,spotify:artist:7dnB1wSxbYa8CejeVg98hz
3725,"{'href': None, 'total': 3257410}","['album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock', 'singer-songwriter']",https://api.spotify.com/v1/artists/4NgfOZCL9Ml67xzM0xzIvC,4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,62,spotify:artist:4NgfOZCL9Ml67xzM0xzIvC
3726,"{'href': None, 'total': 58352}","['baroque pop', 'new romantic', 'new wave', 'sophisti-pop']",https://api.spotify.com/v1/artists/1JVoO5bwfU8GNuAZLpBoHe,1JVoO5bwfU8GNuAZLpBoHe,The Dream Academy,47,spotify:artist:1JVoO5bwfU8GNuAZLpBoHe
3727,"{'href': None, 'total': 467886}","['classic rock', 'folk', 'folk rock', 'singer-songwriter']",https://api.spotify.com/v1/artists/3RTzAwFprBqiskp550eSJX,3RTzAwFprBqiskp550eSJX,Harry Nilsson,57,spotify:artist:3RTzAwFprBqiskp550eSJX
3728,"{'href': None, 'total': 827652}","['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/69Mj3u4FTUrpyeGNSIaU6F,69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,56,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F
3729,"{'href': None, 'total': 1051464}","['album rock', 'art rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/3sFhA6G1N0gG1pszb6kk1m,3sFhA6G1N0gG1pszb6kk1m,Wings,64,spotify:artist:3sFhA6G1N0gG1pszb6kk1m
3730,"{'href': None, 'total': 1885076}","['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",https://api.spotify.com/v1/artists/7lzordPuZEXxwt9aoVZYmG,7lzordPuZEXxwt9aoVZYmG,Billy Idol,69,spotify:artist:7lzordPuZEXxwt9aoVZYmG
3731,"{'href': None, 'total': 233984}","['adult standards', 'bubblegum pop', 'classic country pop', 'folk rock', 'mellow gold', 'soft rock']",https://api.spotify.com/v1/artists/0uUNzXylqsZdmFDwdxaP1V,0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas,51,spotify:artist:0uUNzXylqsZdmFDwdxaP1V
3732,"{'href': None, 'total': 111768}","['cowpunk', 'pop rock', 'post-grunge']",https://api.spotify.com/v1/artists/4W4gYpQ2AQq7US2HZS13Qw,4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls,38,spotify:artist:4W4gYpQ2AQq7US2HZS13Qw
3733,"{'href': None, 'total': 11687}",['ukulele cover'],https://api.spotify.com/v1/artists/3ulXcJHsniZBycOD3Tic9T,3ulXcJHsniZBycOD3Tic9T,The Ukulele Boys,27,spotify:artist:3ulXcJHsniZBycOD3Tic9T
3734,"{'href': None, 'total': 245227}","['bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'sunshine pop']",https://api.spotify.com/v1/artists/2kuNswDC82PL9xRbfaZJaS,2kuNswDC82PL9xRbfaZJaS,The Association,44,spotify:artist:2kuNswDC82PL9xRbfaZJaS
3735,"{'href': None, 'total': 860291}","['canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/23rleGXVOVVgTk3xgtmfE4,23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot,60,spotify:artist:23rleGXVOVVgTk3xgtmfE4
3736,"{'href': None, 'total': 886552}","['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock']",https://api.spotify.com/v1/artists/4n31svBA9GGIYxGxgrQaRK,4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,56,spotify:artist:4n31svBA9GGIYxGxgrQaRK
3737,"{'href': None, 'total': 2309325}","['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",https://api.spotify.com/v1/artists/485uL27bPomh29R4JmQehQ,485uL27bPomh29R4JmQehQ,Bob Seger,67,spotify:artist:485uL27bPomh29R4JmQehQ
3738,"{'href': None, 'total': 93920}",['british invasion'],https://api.spotify.com/v1/artists/0jYKX08u1XxmHrl5TdM2QZ,0jYKX08u1XxmHrl5TdM2QZ,Lulu,45,spotify:artist:0jYKX08u1XxmHrl5TdM2QZ
3739,"{'href': None, 'total': 342851}",[],https://api.spotify.com/v1/artists/0J9mbwg4BquN4XlHzdMK3X,0J9mbwg4BquN4XlHzdMK3X,Demis Roussos,52,spotify:artist:0J9mbwg4BquN4XlHzdMK3X
3740,"{'href': None, 'total': 4157015}",['soft rock'],https://api.spotify.com/v1/artists/4xXCRXOfQKQ2gjWxNhNzYW,4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,69,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW
3741,"{'href': None, 'total': 2825328}",['latin pop'],https://api.spotify.com/v1/artists/4etuCZVdP8yiNPn4xf0ie5,4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,68,spotify:artist:4etuCZVdP8yiNPn4xf0ie5
3742,"{'href': None, 'total': 175985}","['smooth jazz', 'smooth saxophone']",https://api.spotify.com/v1/artists/1sBRcMH8DDR8Nsk2RoJmjS,1sBRcMH8DDR8Nsk2RoJmjS,Boney James,51,spotify:artist:1sBRcMH8DDR8Nsk2RoJmjS
3743,"{'href': None, 'total': 784999}","['classic rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",https://api.spotify.com/v1/artists/46njgd2Rq9tZc4ZjeQMgbh,46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,55,spotify:artist:46njgd2Rq9tZc4ZjeQMgbh
3744,"{'href': None, 'total': 584112}","['piano rock', 'viral pop']",https://api.spotify.com/v1/artists/4utLUGcTvOJFr6aqIJtYWV,4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,66,spotify:artist:4utLUGcTvOJFr6aqIJtYWV
3745,"{'href': None, 'total': 39814}","['jazz trumpet', 'smooth jazz']",https://api.spotify.com/v1/artists/4ThkLup6LmqCUuHuG434zZ,4ThkLup6LmqCUuHuG434zZ,Rick Braun,42,spotify:artist:4ThkLup6LmqCUuHuG434zZ
3746,"{'href': None, 'total': 58129}",['pop quebecois'],https://api.spotify.com/v1/artists/0Geq9Y20DjOlUjvmFZtzGx,0Geq9Y20DjOlUjvmFZtzGx,Jill Barber,54,spotify:artist:0Geq9Y20DjOlUjvmFZtzGx
3747,"{'href': None, 'total': 22719}","['turkish instrumental', 'turkish soundtrack']",https://api.spotify.com/v1/artists/0TmpilCaLhx7jbBu9bxpJs,0TmpilCaLhx7jbBu9bxpJs,Can Atilla,36,spotify:artist:0TmpilCaLhx7jbBu9bxpJs
3748,"{'href': None, 'total': 40552}","['modern folk rock', 'new americana']",https://api.spotify.com/v1/artists/5skM4jc4QoEpHiWWl6OoW7,5skM4jc4QoEpHiWWl6OoW7,Israel Nash,38,spotify:artist:5skM4jc4QoEpHiWWl6OoW7
3749,"{'href': None, 'total': 2644551}","['classical tenor', 'italian tenor', 'operatic pop']",https://api.spotify.com/v1/artists/3EA9hVIzKfFiQI0Kikz2wo,3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,68,spotify:artist:3EA9hVIzKfFiQI0Kikz2wo
3750,"{'href': None, 'total': 1279322}","['boy band', 'europop', 'talent show']",https://api.spotify.com/v1/artists/1XgFuvRd7r5g0h844A5ZUQ,1XgFuvRd7r5g0h844A5ZUQ,Take That,65,spotify:artist:1XgFuvRd7r5g0h844A5ZUQ
3751,"{'href': None, 'total': 22747}","['dub', 'reggae', 'rocksteady', 'roots reggae', 'uk dub']",https://api.spotify.com/v1/artists/2ofzePirTpSz2qzyVt1Eoe,2ofzePirTpSz2qzyVt1Eoe,Prince Jammy,33,spotify:artist:2ofzePirTpSz2qzyVt1Eoe
3752,"{'href': None, 'total': 46171}",['classic uk pop'],https://api.spotify.com/v1/artists/1C4kZs9XyNnm9HWFng6ZFH,1C4kZs9XyNnm9HWFng6ZFH,Justin Hayward,36,spotify:artist:1C4kZs9XyNnm9HWFng6ZFH
3753,"{'href': None, 'total': 4903752}","['latin arena pop', 'latin pop', 'spanish pop']",https://api.spotify.com/v1/artists/5M9Bb4adKAgrOFOhc05Y50,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,72,spotify:artist:5M9Bb4adKAgrOFOhc05Y50
3754,"{'href': None, 'total': 3084380}","['adult standards', 'mellow gold', 'soft rock']",https://api.spotify.com/v1/artists/1eEfMU2AhEo7XnKgL7c304,1eEfMU2AhEo7XnKgL7c304,Carpenters,67,spotify:artist:1eEfMU2AhEo7XnKgL7c304
3755,"{'href': None, 'total': 859184}","['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",https://api.spotify.com/v1/artists/4F7Q5NV6h5TSwCainz8S5A,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,57,spotify:artist:4F7Q5NV6h5TSwCainz8S5A
3756,"{'href': None, 'total': 116300}","['classic soundtrack', 'italian soundtrack', 'orchestral soundtrack', 'vintage italian soundtrack']",https://api.spotify.com/v1/artists/0RYyGExpy57GLGa1GtFoVo,0RYyGExpy57GLGa1GtFoVo,Nino Rota,53,spotify:artist:0RYyGExpy57GLGa1GtFoVo
3757,"{'href': None, 'total': 29800}",['classic italian pop'],https://api.spotify.com/v1/artists/1kTBhbobT38Dg6tfbHPK91,1kTBhbobT38Dg6tfbHPK91,Peppino Gagliardi,41,spotify:artist:1kTBhbobT38Dg6tfbHPK91
3758,"{'href': None, 'total': 88053}",[],https://api.spotify.com/v1/artists/5tqMW5dSAlvh0GvgD3XfDy,5tqMW5dSAlvh0GvgD3XfDy,Outlandish,49,spotify:artist:5tqMW5dSAlvh0GvgD3XfDy
3759,"{'href': None, 'total': 32653}","['audiophile vocal', 'jazz pop']",https://api.spotify.com/v1/artists/3stKuoGxVciVL8qXRRbzxI,3stKuoGxVciVL8qXRRbzxI,Susan Wong,38,spotify:artist:3stKuoGxVciVL8qXRRbzxI
3760,"{'href': None, 'total': 41377}","['jazz saxophone', 'latin soundtrack']",https://api.spotify.com/v1/artists/7dXBi98p0mN5JCpBnU0XEm,7dXBi98p0mN5JCpBnU0XEm,Gato Barbieri,37,spotify:artist:7dXBi98p0mN5JCpBnU0XEm
3761,"{'href': None, 'total': 3804}",['chill lounge'],https://api.spotify.com/v1/artists/3WOj1oiiAEN4tcxc7QdcPU,3WOj1oiiAEN4tcxc7QdcPU,Camiel,25,spotify:artist:3WOj1oiiAEN4tcxc7QdcPU
3762,"{'href': None, 'total': 874862}","['neo soul', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/7Gf3LSwa5hh8Cjo60WhVjC,7Gf3LSwa5hh8Cjo60WhVjC,India.Arie,54,spotify:artist:7Gf3LSwa5hh8Cjo60WhVjC
3763,"{'href': None, 'total': 19876}",['indie poptimism'],https://api.spotify.com/v1/artists/1dSRKlg9rzvs63rhT8Sbpp,1dSRKlg9rzvs63rhT8Sbpp,Moxie Raia,33,spotify:artist:1dSRKlg9rzvs63rhT8Sbpp
3764,"{'href': None, 'total': 780848}","['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",https://api.spotify.com/v1/artists/10gzBoINW3cLJfZUka8Zoe,10gzBoINW3cLJfZUka8Zoe,Above & Beyond,61,spotify:artist:10gzBoINW3cLJfZUka8Zoe
3765,"{'href': None, 'total': 2301250}","['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",https://api.spotify.com/v1/artists/1fa0cOhromAZdq2xRA4vv8,1fa0cOhromAZdq2xRA4vv8,Simply Red,66,spotify:artist:1fa0cOhromAZdq2xRA4vv8
3766,"{'href': None, 'total': 899}",[],https://api.spotify.com/v1/artists/0s3Sndq1f04wJm9R2yBbji,0s3Sndq1f04wJm9R2yBbji,Green Point Orchestra,16,spotify:artist:0s3Sndq1f04wJm9R2yBbji
3767,"{'href': None, 'total': 146125}","['german dance', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/6HQ6vf4AloXyVNdyJhrX1J,6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,65,spotify:artist:6HQ6vf4AloXyVNdyJhrX1J
3768,"{'href': None, 'total': 31385}",['electro jazz'],https://api.spotify.com/v1/artists/41ITYFOUrXrzWhudmBYC0X,41ITYFOUrXrzWhudmBYC0X,Louie Austen,41,spotify:artist:41ITYFOUrXrzWhudmBYC0X
3769,"{'href': None, 'total': 890512}","['downtempo', 'electronica', 'indietronica', 'neo-synthpop', 'trip hop']",https://api.spotify.com/v1/artists/5nPOO9iTcrs9k6yFffPxjH,5nPOO9iTcrs9k6yFffPxjH,Röyksopp,58,spotify:artist:5nPOO9iTcrs9k6yFffPxjH
3770,"{'href': None, 'total': 1265}",[],https://api.spotify.com/v1/artists/5z1LIbxmMGHuLp770JlDbS,5z1LIbxmMGHuLp770JlDbS,Cécile Bredie,19,spotify:artist:5z1LIbxmMGHuLp770JlDbS
3771,"{'href': None, 'total': 49448}",['new age piano'],https://api.spotify.com/v1/artists/0XfkH3kgVTy5EYdv0DzDCQ,0XfkH3kgVTy5EYdv0DzDCQ,William Joseph,41,spotify:artist:0XfkH3kgVTy5EYdv0DzDCQ
3772,"{'href': None, 'total': 11461}","['chill lounge', 'deep chill']",https://api.spotify.com/v1/artists/5IxvlwTJDQKlgIJbOPG0IQ,5IxvlwTJDQKlgIJbOPG0IQ,Mystic Diversions,41,spotify:artist:5IxvlwTJDQKlgIJbOPG0IQ
3773,"{'href': None, 'total': 757533}","['new wave pop', 'soft rock']",https://api.spotify.com/v1/artists/5IFCkqu9J6xdWeYMk5I889,5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,62,spotify:artist:5IFCkqu9J6xdWeYMk5I889
3774,"{'href': None, 'total': 713368}","['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",https://api.spotify.com/v1/artists/61lyPtntblHJvA7FMMhi7E,61lyPtntblHJvA7FMMhi7E,Duke Dumont,65,spotify:artist:61lyPtntblHJvA7FMMhi7E
3775,"{'href': None, 'total': 189159}",['classic italian pop'],https://api.spotify.com/v1/artists/5BwOOeKayeMZXa5SSaiRxv,5BwOOeKayeMZXa5SSaiRxv,Ricchi E Poveri,66,spotify:artist:5BwOOeKayeMZXa5SSaiRxv
3776,"{'href': None, 'total': 25857}","['modern salsa', 'salsa colombiana', 'salsa international']",https://api.spotify.com/v1/artists/1Pe4MoTbike2NZeexUUBrU,1Pe4MoTbike2NZeexUUBrU,Maite Hontelé,33,spotify:artist:1Pe4MoTbike2NZeexUUBrU
3777,"{'href': None, 'total': 39037}",['rumba'],https://api.spotify.com/v1/artists/2Z8XcWdgy5dSaiQR3d7tHK,2Z8XcWdgy5dSaiQR3d7tHK,Armik,41,spotify:artist:2Z8XcWdgy5dSaiQR3d7tHK
3778,"{'href': None, 'total': 643358}","['adult standards', 'easy listening']",https://api.spotify.com/v1/artists/17XXKfRBMCWvLrqGoNkJXm,17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,61,spotify:artist:17XXKfRBMCWvLrqGoNkJXm
3779,"{'href': None, 'total': 13938}","['irish country', 'irish folk']",https://api.spotify.com/v1/artists/6HRDWgcpiWzgck5xVxwhbz,6HRDWgcpiWzgck5xVxwhbz,Tommy Fleming,31,spotify:artist:6HRDWgcpiWzgck5xVxwhbz
3780,"{'href': None, 'total': 4816}",['chill lounge'],https://api.spotify.com/v1/artists/3k2iB8D3s38YPsICMOX48z,3k2iB8D3s38YPsICMOX48z,Alejandro De Pinedo,26,spotify:artist:3k2iB8D3s38YPsICMOX48z
3781,"{'href': None, 'total': 276}",[],https://api.spotify.com/v1/artists/35s2IPbwr2yuLLhw45CAVM,35s2IPbwr2yuLLhw45CAVM,George St. Kitts,7,spotify:artist:35s2IPbwr2yuLLhw45CAVM
3782,"{'href': None, 'total': 4463}",[],https://api.spotify.com/v1/artists/1zULBLi7ptRt9Yai7dPhXE,1zULBLi7ptRt9Yai7dPhXE,Adriana Mezzadri,33,spotify:artist:1zULBLi7ptRt9Yai7dPhXE
3783,"{'href': None, 'total': 991746}","['mellow gold', 'soft rock', 'yacht rock']",https://api.spotify.com/v1/artists/695W5F2Ih8dYahLdjVOIoH,695W5F2Ih8dYahLdjVOIoH,Christopher Cross,63,spotify:artist:695W5F2Ih8dYahLdjVOIoH
3784,"{'href': None, 'total': 2424124}","['europop', 'italian adult pop', 'latin arena pop', 'mexican pop']",https://api.spotify.com/v1/artists/2e4nwiX8ZCU09LGLOpeqTH,2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,70,spotify:artist:2e4nwiX8ZCU09LGLOpeqTH
3785,"{'href': None, 'total': 156833}","['dancefloor dnb', 'gaming edm', 'speedrun']",https://api.spotify.com/v1/artists/2BuSNpxpMGJGiAAWJYJT2t,2BuSNpxpMGJGiAAWJYJT2t,Noisestorm,50,spotify:artist:2BuSNpxpMGJGiAAWJYJT2t
3786,"{'href': None, 'total': 106227}","['brostep', 'chillstep', 'complextro', 'dubstep', 'electro house', 'filthstep', 'gaming edm', 'melodic dubstep']",https://api.spotify.com/v1/artists/40WIa01eubnEVkxUHeDZyF,40WIa01eubnEVkxUHeDZyF,Au5,44,spotify:artist:40WIa01eubnEVkxUHeDZyF
3787,"{'href': None, 'total': 215347}","['brostep', 'complextro', 'dancefloor dnb', 'edm', 'filthstep', 'gaming edm']",https://api.spotify.com/v1/artists/28Ky95tmlHktB96DBUoB0g,28Ky95tmlHktB96DBUoB0g,Tristam,49,spotify:artist:28Ky95tmlHktB96DBUoB0g
3788,"{'href': None, 'total': 711268}","['brostep', 'canadian electronic', 'filthstep']",https://api.spotify.com/v1/artists/5FKchcZpQOkqFvXBj1aCvb,5FKchcZpQOkqFvXBj1aCvb,Excision,61,spotify:artist:5FKchcZpQOkqFvXBj1aCvb
3789,"{'href': None, 'total': 108576}","['gaming edm', 'speedrun']",https://api.spotify.com/v1/artists/4XU5f8nGiPMr6eetud6epC,4XU5f8nGiPMr6eetud6epC,Nitro Fun,41,spotify:artist:4XU5f8nGiPMr6eetud6epC
3790,"{'href': None, 'total': 103048}",['brostep'],https://api.spotify.com/v1/artists/4fv1OFJywZ7DHCz3mVQQ45,4fv1OFJywZ7DHCz3mVQQ45,Grabbitz,59,spotify:artist:4fv1OFJywZ7DHCz3mVQQ45
3791,"{'href': None, 'total': 208728}","['bass trap', 'gaming edm']",https://api.spotify.com/v1/artists/6lO3fSdhsdpeOcrbqAJsRU,6lO3fSdhsdpeOcrbqAJsRU,Aero Chord,47,spotify:artist:6lO3fSdhsdpeOcrbqAJsRU
3792,"{'href': None, 'total': 457179}","['edm', 'electro house', 'pop dance', 'progressive electro house']",https://api.spotify.com/v1/artists/0daugAjUgbJSqdlyYNwIbT,0daugAjUgbJSqdlyYNwIbT,Vicetone,62,spotify:artist:0daugAjUgbJSqdlyYNwIbT
3793,"{'href': None, 'total': 344935}","['brostep', 'complextro', 'danish electronic', 'edm', 'electro house', 'filthstep', 'glitch', 'speedrun']",https://api.spotify.com/v1/artists/0lLY20XpZ9yDobkbHI7u1y,0lLY20XpZ9yDobkbHI7u1y,Pegboard Nerds,51,spotify:artist:0lLY20XpZ9yDobkbHI7u1y
